face_present,face_count,yaw,pitch,roll,left_EAR,right_EAR,gaze_direction,mouth_ratio,face_area,label
1,1,24.1,30.0,6.08,0.226,0.268,2,0.002,0.055,Suspicious
1,1,23.74,30.0,6.3,0.231,0.265,2,0.002,0.056,Suspicious
1,1,23.63,30.0,5.92,0.277,0.309,2,0.001,0.056,Suspicious
1,1,22.74,30.0,5.55,0.272,0.32,2,0.001,0.058,Suspicious
1,1,21.85,30.0,4.42,0.258,0.317,2,0.006,0.058,Suspicious
1,1,22.54,30.0,3.47,0.239,0.307,2,0.005,0.055,Suspicious
1,1,21.67,30.0,3.63,0.243,0.319,2,0.004,0.055,Suspicious
1,1,22.5,30.0,3.61,0.242,0.299,2,0.002,0.058,Suspicious
1,1,22.18,30.0,3.93,0.249,0.294,2,0.004,0.058,Suspicious
1,1,22.57,30.0,4.07,0.247,0.308,2,0.002,0.058,Suspicious
1,1,22.34,30.0,4.18,0.245,0.326,2,0.002,0.056,Suspicious
1,1,21.98,30.0,4.28,0.246,0.316,2,0.004,0.057,Suspicious
1,1,21.95,30.0,3.9,0.259,0.322,2,0.004,0.058,Suspicious
1,1,22.1,30.0,4.09,0.282,0.34,2,0.003,0.058,Suspicious
1,1,22.72,30.0,3.64,0.269,0.337,2,0.005,0.06,Suspicious
1,1,21.78,30.0,3.74,0.289,0.368,2,0.003,0.063,Suspicious
1,1,21.7,30.0,3.75,0.283,0.333,2,0.003,0.058,Suspicious
1,1,21.41,30.0,3.76,0.291,0.364,2,0.001,0.059,Suspicious
1,1,21.09,30.0,3.66,0.299,0.355,2,0.002,0.06,Suspicious
1,1,21.28,30.0,3.7,0.299,0.364,2,0.002,0.06,Suspicious
1,1,23.31,30.0,7.86,0.239,0.287,2,0.003,0.052,Suspicious
1,1,26.74,30.0,10.37,0.238,0.224,2,0.007,0.042,Suspicious
1,1,25.55,30.0,11.09,0.26,0.241,2,0.008,0.042,Suspicious
1,1,26.01,30.0,11.08,0.271,0.252,2,0.008,0.042,Suspicious
1,1,25.34,30.0,10.74,0.275,0.26,2,0.007,0.042,Suspicious
1,1,25.08,30.0,10.22,0.269,0.252,2,0.006,0.041,Suspicious
1,1,25.41,30.0,10.02,0.274,0.252,2,0.006,0.039,Suspicious
1,1,25.25,30.0,9.79,0.274,0.261,2,0.005,0.04,Suspicious
1,1,25.91,30.0,10.41,0.278,0.267,2,0.003,0.04,Suspicious
1,1,25.62,30.0,10.02,0.215,0.233,2,0.006,0.044,Suspicious
1,1,25.52,30.0,10.11,0.358,0.281,2,0.008,0.044,Suspicious
1,1,25.29,30.0,9.94,0.341,0.301,2,0.022,0.043,Suspicious
1,1,24.92,30.0,8.96,0.274,0.264,2,0.006,0.042,Suspicious
1,1,24.58,30.0,9.05,0.294,0.28,2,0.005,0.038,Suspicious
1,1,24.93,30.0,7.8,0.248,0.261,2,0.008,0.041,Suspicious
1,1,23.72,30.0,7.55,0.241,0.248,2,0.008,0.039,Suspicious
1,1,24.58,30.0,7.01,0.279,0.272,2,0.002,0.043,Suspicious
1,1,24.23,30.0,6.63,0.263,0.242,2,0.014,0.044,Suspicious
1,1,24.31,30.0,7.32,0.258,0.233,2,0.006,0.039,Suspicious
1,1,24.54,30.0,6.05,0.259,0.269,2,0.005,0.038,Suspicious
1,1,27.17,30.0,2.95,0.256,0.303,2,0.006,0.044,Suspicious
1,1,27.67,30.0,2.8,0.251,0.307,2,0.005,0.044,Suspicious
1,1,28.99,30.0,3.08,0.255,0.308,2,0.005,0.044,Suspicious
1,1,28.2,30.0,3.07,0.252,0.318,2,0.001,0.046,Suspicious
1,1,27.45,30.0,2.22,0.218,0.321,2,0.005,0.047,Suspicious
1,1,27.02,30.0,2.3,0.243,0.329,2,0.004,0.047,Suspicious
1,1,26.42,30.0,1.49,0.222,0.322,2,0.007,0.048,Suspicious
1,1,26.0,30.0,1.3,0.228,0.325,2,0.003,0.049,Suspicious
1,1,25.48,30.0,0.93,0.221,0.307,2,0.005,0.047,Suspicious
1,1,24.96,30.0,0.88,0.231,0.318,2,0.007,0.045,Suspicious
1,1,27.44,30.0,2.53,0.236,0.309,2,0.003,0.052,Suspicious
1,1,29.07,30.0,6.94,0.218,0.28,2,0.005,0.057,Suspicious
1,1,30.49,30.0,9.35,0.233,0.294,2,0.003,0.05,Suspicious
1,1,28.13,30.0,7.28,0.246,0.313,2,0.005,0.054,Suspicious
1,1,26.82,30.0,7.11,0.261,0.323,2,0.005,0.056,Suspicious
1,1,26.51,30.0,6.77,0.272,0.318,2,0.004,0.053,Suspicious
1,1,27.32,30.0,6.7,0.276,0.324,2,0.002,0.054,Suspicious
1,1,29.54,30.0,8.9,0.233,0.292,2,0.005,0.057,Suspicious
1,1,33.84,30.0,13.93,0.254,0.279,2,0.003,0.053,Suspicious
1,1,30.25,30.0,12.1,0.272,0.288,2,0.004,0.05,Suspicious
1,1,29.33,30.0,11.31,0.283,0.332,2,0.003,0.053,Suspicious
1,1,29.83,30.0,10.94,0.318,0.359,2,0.004,0.053,Suspicious
1,1,27.27,30.0,9.26,0.293,0.34,2,0.004,0.058,Suspicious
1,1,23.23,30.0,4.63,0.286,0.34,2,0.003,0.055,Suspicious
1,1,22.37,30.0,1.94,0.292,0.326,2,0.007,0.047,Suspicious
1,1,22.69,30.0,2.67,0.269,0.294,2,0.005,0.049,Suspicious
1,1,22.12,30.0,2.91,0.278,0.305,2,0.002,0.05,Suspicious
1,1,23.5,30.0,2.57,0.282,0.309,2,0.003,0.048,Suspicious
1,1,23.72,30.0,1.78,0.26,0.3,2,0.004,0.045,Suspicious
1,1,23.33,30.0,2.31,0.272,0.322,2,0.003,0.048,Suspicious
1,1,24.34,30.0,3.93,0.25,0.279,2,0.006,0.051,Suspicious
1,1,26.43,30.0,5.43,0.251,0.302,2,0.003,0.058,Suspicious
1,1,25.67,30.0,5.79,0.249,0.314,2,0.003,0.057,Suspicious
1,1,25.17,30.0,5.0,0.27,0.289,2,0.001,0.056,Suspicious
1,1,25.64,30.0,5.37,0.274,0.312,2,0.003,0.059,Suspicious
1,1,25.74,30.0,5.8,0.271,0.316,2,0.006,0.054,Suspicious
1,1,27.0,30.0,6.95,0.283,0.318,2,0.005,0.055,Suspicious
1,1,25.39,30.0,6.92,0.298,0.285,2,0.003,0.05,Suspicious
1,1,25.36,30.0,6.9,0.293,0.324,2,0.006,0.05,Suspicious
1,1,24.9,30.0,6.81,0.305,0.3,2,0.007,0.051,Suspicious
1,1,25.42,30.0,6.53,0.297,0.313,2,0.006,0.048,Suspicious
1,1,25.43,30.0,6.87,0.285,0.306,2,0.006,0.047,Suspicious
1,1,25.51,30.0,6.94,0.294,0.29,2,0.005,0.048,Suspicious
1,1,25.34,30.0,6.32,0.292,0.306,2,0.007,0.048,Suspicious
1,1,25.52,30.0,6.93,0.296,0.285,2,0.006,0.045,Suspicious
1,1,25.44,30.0,6.18,0.291,0.278,2,0.008,0.046,Suspicious
1,1,27.31,30.0,7.85,0.299,0.325,2,0.006,0.052,Suspicious
1,1,26.88,30.0,8.24,0.325,0.317,2,0.005,0.052,Suspicious
1,1,26.9,30.0,7.95,0.356,0.334,2,0.007,0.05,Suspicious
1,1,25.87,30.0,7.49,0.363,0.329,2,0.006,0.048,Suspicious
1,1,25.62,30.0,7.39,0.359,0.32,2,0.004,0.048,Suspicious
1,1,24.98,30.0,6.34,0.37,0.289,2,0.004,0.046,Suspicious
1,1,24.77,30.0,6.13,0.367,0.306,2,0.005,0.047,Suspicious
1,1,25.37,30.0,5.4,0.358,0.312,2,0.006,0.048,Suspicious
1,1,25.14,30.0,3.87,0.342,0.336,2,0.007,0.056,Suspicious
1,1,24.54,30.0,3.71,0.365,0.326,2,0.005,0.056,Suspicious
1,1,24.33,30.0,3.96,0.345,0.326,2,0.004,0.055,Suspicious
1,1,24.2,30.0,3.64,0.351,0.314,2,0.003,0.057,Suspicious
1,1,24.51,30.0,3.9,0.342,0.325,2,0.006,0.054,Suspicious
1,1,24.72,30.0,3.99,0.362,0.318,2,0.003,0.055,Suspicious
1,1,24.75,30.0,4.65,0.344,0.355,2,0.003,0.055,Suspicious
1,1,25.07,30.0,4.42,0.344,0.358,2,0.003,0.055,Suspicious
1,1,25.01,30.0,4.85,0.347,0.347,2,0.007,0.055,Suspicious
1,1,24.83,30.0,4.9,0.279,0.358,2,0.002,0.057,Suspicious
1,1,24.81,30.0,4.93,0.276,0.345,2,0.005,0.056,Suspicious
1,1,24.46,30.0,4.86,0.265,0.34,2,0.004,0.056,Suspicious
1,1,28.39,30.0,4.06,0.3,0.324,2,0.002,0.057,Suspicious
1,1,38.37,30.0,3.41,0.327,0.315,2,0.007,0.05,Suspicious
1,1,33.01,30.0,3.64,0.357,0.314,2,0.005,0.05,Suspicious
1,1,32.76,30.0,4.17,0.355,0.318,2,0.002,0.051,Suspicious
1,1,33.83,30.0,4.04,0.361,0.304,2,0.001,0.051,Suspicious
1,1,32.9,30.0,4.44,0.304,0.275,2,0.003,0.052,Suspicious
1,1,33.25,30.0,3.88,0.363,0.345,2,0.007,0.052,Suspicious
1,1,33.44,30.0,4.16,0.374,0.328,2,0.002,0.052,Suspicious
1,1,33.06,30.0,4.37,0.377,0.329,2,0.005,0.053,Suspicious
1,1,32.24,30.0,4.09,0.377,0.387,2,0.005,0.048,Suspicious
1,1,32.04,30.0,3.87,0.381,0.369,2,0.006,0.047,Suspicious
1,1,31.04,30.0,3.45,0.369,0.345,2,0.005,0.047,Suspicious
1,1,30.15,30.0,3.5,0.378,0.379,2,0.002,0.046,Suspicious
1,1,30.18,30.0,4.59,0.271,0.315,2,0.002,0.047,Suspicious
1,1,31.03,30.0,4.08,0.301,0.345,2,0.002,0.054,Suspicious
1,1,28.73,30.0,4.16,0.314,0.323,2,0.003,0.057,Suspicious
1,1,27.04,30.0,4.88,0.303,0.329,2,0.003,0.052,Suspicious
1,1,27.45,30.0,4.67,0.301,0.344,2,0.001,0.055,Suspicious
1,1,26.92,30.0,4.39,0.289,0.338,2,0.001,0.055,Suspicious
1,1,27.18,30.0,4.36,0.28,0.326,2,0.006,0.054,Suspicious
1,1,27.0,30.0,3.94,0.368,0.379,2,0.004,0.055,Suspicious
1,1,27.43,30.0,4.37,0.384,0.382,2,0.002,0.056,Suspicious
1,1,28.06,30.0,3.57,0.39,0.395,2,0.001,0.057,Suspicious
1,1,27.51,30.0,3.68,0.389,0.281,2,0.002,0.059,Suspicious
1,1,27.56,30.0,3.74,0.376,0.362,2,0.002,0.055,Suspicious
1,1,27.38,30.0,3.58,0.363,0.376,2,0.001,0.057,Suspicious
1,1,27.47,30.0,3.08,0.379,0.389,2,0.003,0.056,Suspicious
1,1,28.65,30.0,3.42,0.379,0.402,2,0.004,0.056,Suspicious
1,1,28.27,30.0,3.61,0.267,0.232,2,0.002,0.056,Suspicious
1,1,28.87,30.0,2.78,0.42,0.382,2,0.005,0.047,Suspicious
1,1,29.31,30.0,3.52,0.382,0.405,2,0.003,0.048,Suspicious
1,1,27.91,30.0,3.02,0.378,0.387,2,0.007,0.048,Suspicious
1,1,28.61,30.0,3.2,0.39,0.402,2,0.006,0.048,Suspicious
1,1,28.01,30.0,3.59,0.389,0.414,2,0.005,0.05,Suspicious
1,1,27.61,30.0,4.37,0.339,0.362,2,0.007,0.054,Suspicious
1,1,28.61,30.0,4.15,0.318,0.356,2,0.006,0.058,Suspicious
1,1,27.59,30.0,4.27,0.32,0.389,2,0.006,0.056,Suspicious
1,1,26.94,30.0,4.33,0.316,0.385,2,0.002,0.057,Suspicious
1,1,27.26,30.0,4.19,0.316,0.362,2,0.003,0.057,Suspicious
1,1,26.63,30.0,4.59,0.213,0.299,2,0.008,0.054,Suspicious
1,1,26.49,30.0,5.23,0.214,0.291,2,0.003,0.05,Suspicious
1,1,26.86,30.0,3.91,0.234,0.283,2,0.004,0.052,Suspicious
1,1,26.74,30.0,4.39,0.248,0.331,2,0.003,0.053,Suspicious
1,1,26.93,30.0,4.18,0.251,0.317,2,0.003,0.052,Suspicious
1,1,27.2,30.0,3.9,0.372,0.381,2,0.002,0.055,Suspicious
1,1,27.74,30.0,3.43,0.361,0.384,2,0.001,0.056,Suspicious
1,1,29.57,30.0,3.49,0.306,0.257,2,0.005,0.053,Suspicious
1,1,29.8,30.0,3.45,0.357,0.374,2,0.003,0.052,Suspicious
1,1,31.27,30.0,2.65,0.323,0.303,2,0.002,0.045,Suspicious
1,1,24.18,30.0,3.17,0.318,0.282,2,0.012,0.043,Suspicious
1,1,13.59,30.0,3.53,0.331,0.294,3,0.002,0.042,Suspicious
1,1,8.8,30.0,2.05,0.329,0.342,3,0.003,0.038,Suspicious
1,1,5.03,30.0,0.93,0.326,0.345,3,0.005,0.039,Suspicious
1,1,5.25,30.0,1.11,0.325,0.35,3,0.002,0.039,Suspicious
1,1,4.73,30.0,0.81,0.336,0.355,3,0.005,0.039,Suspicious
1,1,4.16,30.0,0.93,0.317,0.325,3,0.003,0.038,Suspicious
1,1,4.17,30.0,0.55,0.314,0.321,3,0.004,0.037,Suspicious
1,1,2.66,30.0,-0.03,0.311,0.325,3,0.002,0.04,Suspicious
1,1,-2.43,30.0,-0.81,0.315,0.33,3,0.01,0.04,Suspicious
1,1,-5.55,30.0,-2.27,0.301,0.324,3,0.009,0.039,Suspicious
1,1,-6.3,30.0,-2.53,0.313,0.32,3,0.007,0.039,Suspicious
1,1,-7.07,30.0,-2.94,0.302,0.339,3,0.007,0.042,Suspicious
1,1,-10.79,30.0,-4.48,0.304,0.344,3,0.01,0.039,Suspicious
1,1,-16.86,30.0,-4.83,0.356,0.352,1,0.008,0.042,Suspicious
1,1,-22.49,30.0,-6.28,0.337,0.344,1,0.009,0.042,Suspicious
1,1,-21.89,30.0,-8.23,0.384,0.354,1,0.005,0.042,Suspicious
1,1,-22.9,30.0,-7.96,0.392,0.335,1,0.003,0.043,Suspicious
1,1,-23.88,30.0,-8.51,0.388,0.358,1,0.007,0.039,Suspicious
1,1,-26.17,30.0,-8.32,0.398,0.356,1,0.007,0.043,Suspicious
1,1,-26.46,30.0,-9.35,0.433,0.328,1,0.01,0.043,Suspicious
1,1,-25.92,30.0,-9.5,0.442,0.332,1,0.006,0.043,Suspicious
1,1,-25.87,30.0,-9.99,0.336,0.25,1,0.004,0.045,Suspicious
1,1,-27.65,30.0,-10.28,0.375,0.284,1,0.003,0.046,Suspicious
1,1,-27.15,30.0,-8.95,0.397,0.272,1,0.006,0.046,Suspicious
1,1,-25.54,30.0,-9.04,0.368,0.298,1,0.003,0.047,Suspicious
1,1,-27.59,30.0,-9.19,0.408,0.296,1,0.003,0.05,Suspicious
1,1,-28.82,30.0,-9.98,0.401,0.289,1,0.003,0.051,Suspicious
1,1,-27.55,30.0,-9.42,0.41,0.36,1,0.012,0.048,Suspicious
1,1,-18.87,30.0,-7.18,0.358,0.338,1,0.01,0.046,Suspicious
1,1,-17.27,30.0,-5.19,0.367,0.355,1,0.005,0.042,Suspicious
1,1,-14.89,30.0,-4.2,0.344,0.354,3,0.005,0.045,Suspicious
1,1,-8.02,30.0,-2.98,0.294,0.345,3,0.009,0.05,Suspicious
1,1,-12.15,30.0,-3.41,0.345,0.371,3,0.006,0.052,Suspicious
1,1,-13.19,30.0,-4.44,0.349,0.377,3,0.005,0.05,Suspicious
1,1,-13.76,30.0,-4.9,0.351,0.387,3,0.003,0.048,Suspicious
1,1,-14.05,30.0,-5.23,0.377,0.38,3,0.0,0.048,Suspicious
1,1,-14.46,30.0,-4.88,0.375,0.389,3,0.002,0.049,Suspicious
1,1,-14.68,30.0,-5.82,0.332,0.294,3,0.004,0.047,Suspicious
1,1,-14.56,30.0,-5.79,0.329,0.284,3,0.002,0.048,Suspicious
1,1,-15.81,30.0,-5.6,0.332,0.318,1,0.002,0.048,Suspicious
1,1,-14.86,30.0,-4.7,0.312,0.307,3,0.001,0.055,Suspicious
1,1,-13.49,30.0,-4.44,0.314,0.337,3,0.001,0.055,Suspicious
1,1,-13.18,30.0,-4.64,0.344,0.304,3,0.002,0.054,Suspicious
1,1,-13.17,30.0,-4.8,0.325,0.303,3,0.003,0.054,Suspicious
1,1,-15.53,30.0,-4.8,0.317,0.293,1,0.002,0.054,Suspicious
1,1,-21.58,30.0,-6.88,0.334,0.314,1,0.003,0.054,Suspicious
1,1,-24.03,30.0,-7.67,0.403,0.332,1,0.002,0.049,Suspicious
1,1,-24.1,30.0,-7.31,0.389,0.36,1,0.004,0.05,Suspicious
1,1,-23.67,30.0,-7.76,0.39,0.337,1,0.005,0.047,Suspicious
1,1,-22.64,30.0,-6.54,0.366,0.363,1,0.002,0.046,Suspicious
1,1,-22.18,30.0,-6.37,0.377,0.358,1,0.004,0.046,Suspicious
1,1,-22.1,30.0,-6.16,0.361,0.362,1,0.004,0.046,Suspicious
1,1,-22.43,30.0,-5.83,0.315,0.269,1,0.003,0.048,Suspicious
1,1,-21.85,30.0,-5.97,0.353,0.343,1,0.001,0.046,Suspicious
1,1,-20.29,30.0,-5.04,0.332,0.343,1,0.003,0.047,Suspicious
1,1,-16.91,30.0,-4.55,0.331,0.35,1,0.004,0.045,Suspicious
1,1,-18.67,30.0,-4.35,0.213,0.215,1,0.007,0.049,Suspicious
1,1,-18.89,30.0,-5.73,0.276,0.266,1,0.004,0.048,Suspicious
1,1,-21.33,30.0,-5.78,0.302,0.259,1,0.003,0.046,Suspicious
1,1,-21.12,30.0,-5.73,0.297,0.259,1,0.005,0.046,Suspicious
1,1,-20.56,30.0,-5.79,0.308,0.267,1,0.005,0.045,Suspicious
1,1,-21.55,30.0,-5.27,0.35,0.355,1,0.005,0.044,Suspicious
1,1,-22.88,30.0,-5.61,0.306,0.285,1,0.003,0.046,Suspicious
1,1,-23.18,30.0,-6.05,0.308,0.273,1,0.005,0.044,Suspicious
1,1,-21.64,30.0,-5.62,0.27,0.257,1,0.004,0.046,Suspicious
1,1,-19.66,30.0,-4.4,0.265,0.242,1,0.003,0.049,Suspicious
1,1,-21.99,30.0,-4.32,0.332,0.362,1,0.005,0.046,Suspicious
1,1,-23.77,30.0,-5.32,0.385,0.341,1,0.004,0.045,Suspicious
1,1,-23.93,30.0,-5.63,0.395,0.356,1,0.006,0.047,Suspicious
1,1,-24.63,30.0,-5.86,0.398,0.352,1,0.008,0.046,Suspicious
1,1,-24.91,30.0,-6.0,0.419,0.34,1,0.005,0.047,Suspicious
1,1,-27.73,30.0,-6.66,0.346,0.231,1,0.002,0.042,Suspicious
1,1,-30.18,30.0,-5.15,0.476,0.343,1,0.004,0.042,Suspicious
1,1,-30.66,30.0,-5.26,0.49,0.339,1,0.007,0.042,Suspicious
1,1,-29.39,30.0,-3.46,0.326,0.23,1,0.003,0.043,Suspicious
1,1,-26.15,30.0,-1.81,0.409,0.345,1,0.011,0.04,Suspicious
1,1,-24.9,30.0,-1.51,0.393,0.36,1,0.007,0.04,Suspicious
1,1,-24.03,30.0,-2.38,0.306,0.269,1,0.012,0.039,Suspicious
1,1,-22.89,30.0,-1.9,0.384,0.316,1,0.005,0.04,Suspicious
1,1,-24.45,30.0,-1.98,0.393,0.356,1,0.01,0.041,Suspicious
1,1,-24.47,30.0,-1.99,0.393,0.362,1,0.008,0.043,Suspicious
1,1,-24.66,30.0,-2.05,0.408,0.347,1,0.008,0.046,Suspicious
1,1,-25.06,30.0,-2.01,0.396,0.343,1,0.008,0.043,Suspicious
1,1,-24.24,30.0,-1.87,0.398,0.348,1,0.007,0.045,Suspicious
1,1,-24.15,30.0,-3.33,0.29,0.237,1,0.006,0.046,Suspicious
1,1,-25.77,30.0,-4.04,0.321,0.251,1,0.008,0.048,Suspicious
1,1,-25.41,30.0,-4.1,0.335,0.249,1,0.004,0.045,Suspicious
1,1,-25.48,30.0,-3.95,0.242,0.09,1,0.005,0.045,Suspicious
1,1,-26.0,30.0,-2.72,0.155,0.036,1,0.006,0.044,Suspicious
1,1,-25.75,30.0,-4.29,0.304,0.22,1,0.006,0.044,Suspicious
1,1,-26.18,30.0,-4.31,0.28,0.231,1,0.007,0.046,Suspicious
1,1,-26.31,30.0,-4.53,0.32,0.225,1,0.007,0.046,Suspicious
1,1,-25.91,30.0,-4.68,0.308,0.225,1,0.007,0.045,Suspicious
1,1,-26.34,30.0,-4.5,0.294,0.216,1,0.007,0.045,Suspicious
1,1,-26.7,30.0,-4.63,0.296,0.223,1,0.009,0.046,Suspicious
1,1,-25.98,30.0,-4.97,0.289,0.168,1,0.006,0.044,Suspicious
1,1,-26.29,30.0,-4.75,0.28,0.204,1,0.004,0.047,Suspicious
1,1,-26.73,30.0,-5.03,0.269,0.157,1,0.008,0.051,Suspicious
1,1,-27.42,30.0,-5.03,0.273,0.128,1,0.006,0.049,Suspicious
1,1,-28.86,30.0,-6.01,0.315,0.1,1,0.005,0.049,Suspicious
1,1,-28.68,30.0,-5.09,0.313,0.249,1,0.004,0.049,Suspicious
1,1,-29.67,30.0,-4.22,0.387,0.331,1,0.005,0.049,Suspicious
1,1,-28.03,30.0,-3.37,0.393,0.331,1,0.007,0.052,Suspicious
1,1,-26.45,30.0,-3.99,0.393,0.354,1,0.005,0.049,Suspicious
1,1,-22.77,30.0,-5.15,0.345,0.349,1,0.007,0.048,Suspicious
1,1,-15.3,30.0,-3.67,0.357,0.363,1,0.008,0.046,Suspicious
1,1,-7.65,30.0,-2.58,0.335,0.333,3,0.005,0.047,Suspicious
1,1,-2.72,30.0,-0.86,0.331,0.303,3,0.005,0.045,Suspicious
1,1,0.32,30.0,-0.04,0.327,0.327,3,0.003,0.045,Suspicious
1,1,0.99,30.0,0.72,0.321,0.341,3,0.003,0.041,Suspicious
1,1,0.68,30.0,0.41,0.34,0.336,3,0.003,0.044,Suspicious
1,1,0.78,30.0,0.54,0.333,0.346,3,0.003,0.04,Suspicious
1,1,0.73,30.0,0.86,0.328,0.334,3,0.004,0.04,Suspicious
1,1,0.38,30.0,0.65,0.332,0.35,3,0.004,0.04,Suspicious
1,1,-0.22,30.0,0.53,0.339,0.345,3,0.003,0.04,Suspicious
1,1,0.61,30.0,0.68,0.341,0.321,3,0.002,0.04,Suspicious
1,1,5.36,30.0,-0.23,0.31,0.298,3,0.002,0.039,Suspicious
1,1,9.37,30.0,1.23,0.301,0.305,3,0.006,0.041,Suspicious
1,1,11.38,30.0,1.77,0.309,0.311,3,0.004,0.04,Suspicious
1,1,12.59,30.0,2.33,0.321,0.281,3,0.004,0.036,Suspicious
1,1,14.85,30.0,3.11,0.303,0.257,3,0.002,0.038,Suspicious
1,1,18.17,30.0,3.69,0.289,0.243,2,0.002,0.039,Suspicious
1,1,20.04,30.0,4.3,0.296,0.277,2,0.003,0.038,Suspicious
1,1,19.98,30.0,5.0,0.301,0.272,2,0.003,0.037,Suspicious
1,1,20.73,30.0,5.17,0.318,0.266,2,0.005,0.039,Suspicious
1,1,21.27,30.0,5.08,0.299,0.273,2,0.004,0.04,Suspicious
1,1,23.4,30.0,5.22,0.299,0.268,2,0.005,0.042,Suspicious
1,1,24.44,30.0,5.82,0.283,0.278,2,0.006,0.043,Suspicious
1,1,25.17,30.0,6.08,0.277,0.267,2,0.002,0.043,Suspicious
1,1,25.58,30.0,6.43,0.286,0.27,2,0.005,0.044,Suspicious
1,1,25.38,30.0,6.52,0.241,0.264,2,0.003,0.046,Suspicious
1,1,27.0,30.0,6.61,0.276,0.286,2,0.006,0.047,Suspicious
1,1,25.92,30.0,6.3,0.299,0.298,2,0.003,0.044,Suspicious
1,1,25.51,30.0,6.11,0.305,0.286,2,0.007,0.044,Suspicious
1,1,25.64,30.0,6.16,0.323,0.313,2,0.005,0.045,Suspicious
1,1,24.93,30.0,6.09,0.333,0.312,2,0.006,0.047,Suspicious
1,1,24.99,30.0,6.16,0.357,0.343,2,0.006,0.046,Suspicious
1,1,25.56,30.0,5.71,0.363,0.328,2,0.005,0.045,Suspicious
1,1,25.72,30.0,6.15,0.38,0.34,2,0.003,0.045,Suspicious
1,1,25.14,30.0,6.23,0.375,0.353,2,0.005,0.045,Suspicious
1,1,25.44,30.0,5.5,0.383,0.369,2,0.004,0.043,Suspicious
1,1,24.94,30.0,6.79,0.388,0.41,2,0.008,0.042,Suspicious
1,1,26.13,30.0,6.9,0.351,0.323,2,0.005,0.045,Suspicious
1,1,24.74,30.0,6.43,0.333,0.283,2,0.004,0.044,Suspicious
1,1,25.35,30.0,5.93,0.344,0.304,2,0.006,0.046,Suspicious
1,1,25.48,30.0,6.75,0.362,0.325,2,0.006,0.046,Suspicious
1,1,25.92,30.0,6.22,0.358,0.335,2,0.007,0.044,Suspicious
1,1,25.33,30.0,6.9,0.37,0.334,2,0.003,0.045,Suspicious
1,1,25.41,30.0,6.98,0.366,0.332,2,0.005,0.044,Suspicious
1,1,26.41,30.0,6.63,0.36,0.355,2,0.004,0.045,Suspicious
1,1,28.09,30.0,6.69,0.353,0.321,2,0.004,0.043,Suspicious
1,1,28.03,30.0,7.42,0.355,0.357,2,0.005,0.044,Suspicious
1,1,27.66,30.0,6.59,0.355,0.343,2,0.004,0.043,Suspicious
1,1,28.65,30.0,7.07,0.349,0.326,2,0.003,0.045,Suspicious
1,1,28.08,30.0,6.59,0.341,0.314,2,0.004,0.045,Suspicious
1,1,27.97,30.0,7.0,0.284,0.272,2,0.003,0.044,Suspicious
1,1,28.85,30.0,6.98,0.257,0.266,2,0.003,0.043,Suspicious
1,1,27.74,30.0,7.35,0.279,0.286,2,0.002,0.045,Suspicious
1,1,27.72,30.0,7.67,0.294,0.28,2,0.003,0.047,Suspicious
1,1,28.7,30.0,8.02,0.294,0.291,2,0.002,0.045,Suspicious
1,1,28.43,30.0,8.12,0.295,0.286,2,0.002,0.042,Suspicious
1,1,28.21,30.0,8.51,0.299,0.28,2,0.003,0.041,Suspicious
1,1,28.98,30.0,8.36,0.295,0.299,2,0.005,0.04,Suspicious
1,1,29.2,30.0,8.45,0.291,0.286,2,0.004,0.041,Suspicious
1,1,29.12,30.0,8.22,0.283,0.282,2,0.004,0.041,Suspicious
1,1,29.32,30.0,8.31,0.295,0.276,2,0.006,0.042,Suspicious
1,1,29.41,30.0,7.34,0.366,0.33,2,0.007,0.045,Suspicious
1,1,30.48,30.0,7.67,0.369,0.35,2,0.006,0.043,Suspicious
1,1,27.29,30.0,7.23,0.353,0.343,2,0.006,0.044,Suspicious
1,1,25.94,30.0,6.76,0.327,0.315,2,0.007,0.048,Suspicious
1,1,26.19,30.0,7.04,0.317,0.311,2,0.005,0.045,Suspicious
1,1,26.02,30.0,6.74,0.349,0.329,2,0.006,0.046,Suspicious
1,1,25.18,30.0,7.12,0.343,0.329,2,0.003,0.044,Suspicious
1,1,25.05,30.0,6.76,0.312,0.304,2,0.004,0.046,Suspicious
1,1,24.37,30.0,6.34,0.33,0.328,2,0.005,0.044,Suspicious
1,1,12.32,30.0,3.35,0.319,0.339,3,0.003,0.043,Suspicious
1,1,-5.86,30.0,0.15,0.321,0.366,3,0.006,0.042,Suspicious
1,1,-11.57,30.0,-4.1,0.291,0.328,3,0.008,0.045,Suspicious
1,1,-15.84,30.0,-4.96,0.358,0.372,1,0.01,0.043,Suspicious
1,1,-23.07,30.0,-5.96,0.368,0.346,1,0.008,0.04,Suspicious
1,1,-25.58,30.0,-7.32,0.39,0.36,1,0.007,0.042,Suspicious
1,1,-25.94,30.0,-7.67,0.421,0.375,1,0.007,0.038,Suspicious
1,1,-26.58,30.0,-7.08,0.432,0.36,1,0.007,0.037,Suspicious
1,1,-27.11,30.0,-7.68,0.419,0.355,1,0.007,0.038,Suspicious
1,1,-27.17,30.0,-7.59,0.44,0.368,1,0.006,0.041,Suspicious
1,1,-25.57,30.0,-7.53,0.329,0.269,1,0.005,0.041,Suspicious
1,1,-14.01,30.0,-4.9,0.187,0.158,3,0.005,0.043,Suspicious
